source,target,weight
6939,27029,1
6939,207254,1
6939,133527,1
138997,199073,1
44324,199073,1
53667,199073,1
6939,199073,1
32595,199073,1
6939,59813,1
3257,59816,1
6939,59816,1
29680,199081,1
3257,199081,1
199081,209847,1
199081,209150,1
6939,18859,1
212294,215467,1
212085,215467,1
6939,215467,1
6939,43440,1
6939,18865,1
3257,10674,1
6939,10674,1
6939,59827,1
2484,6939,1
6939,141746,1
6939,215478,1
2486,6939,1
6939,35258,1
2495,6939,1
3262,215488,1
6939,51648,1
5056,18883,1
6939,18883,1
6939,215492,1
3257,395717,1
54004,395717,1
6939,395717,1
6939,207306,1
6939,10700,1
6939,215500,1
6939,207310,1
6939,199118,1
4455,199121,1
6939,199121,1
53667,207314,1
44324,207314,1
6939,207314,1
32595,207314,1
6939,207315,1
2516,3257,1
2516,20940,1
2516,400318,1
2516,6648,1
2516,13150,1
2516,6939,1
2516,15830,1
2516,14593,1
2516,396986,1
6939,59865,1
12479,51678,1
3352,51678,1
6939,51678,1
6939,207327,1
2527,6939,1
3257,35297,1
6939,35297,1
35297,47898,1
13188,35297,1
6939,18914,1
6939,149994,1
6939,133613,1
29680,59886,1
6939,59890,1
13030,59891,1
6939,59891,1
12586,51699,1
6939,51699,1
6939,395765,1
6939,215541,1
6939,59895,1
6939,215546,1
6939,51708,1
6939,10750,1
6939,35327,1
29680,59908,1
6939,59908,1
43525,44735,1
6939,43525,1
6939,215563,1
6939,395788,1
2572,3257,1
2572,6939,1
6939,264719,1
6939,59919,1
6939,395795,1
22898,395795,1
6939,35353,1
15830,35353,1
6939,59930,1
6939,59933,1
6939,215582,1
6939,207393,1
6939,199203,1
6939,18988,1
6939,27180,1
6939,395823,1
54429,395823,1
47689,395823,1
32150,395823,1
2607,6939,1
6939,59953,1
6939,51765,1
51765,209847,1
2614,6939,1
2615,6939,1
2615,4826,1
2615,4637,1
6939,395831,1
13335,395831,1
6939,395832,1
29680,43578,1
43578,60171,1
43578,203712,1
2613,6939,1
6939,215605,1
6939,395839,1
3257,395839,1
6939,207424,1
29680,141889,1
29680,35394,1
6939,19009,1
19009,22768,1
14230,19009,1
6939,27204,1
6939,59970,1
6939,264773,1
2635,29680,1
6939,51790,1
36236,51790,1
3212,51790,1
6939,395854,1
6939,207439,1
6939,59985,1
6939,35407,1
6939,10835,1
6939,395859,1
6939,207445,1
6939,43608,1
6939,27228,1
6939,207456,1
6939,35426,1
6939,395878,1
6939,43623,1
6939,395880,1
6939,207465,1
6939,207463,1
60011,62538,1
6939,60011,1
32639,60011,1
6939,19054,1
6939,43633,1
12741,43638,1
6939,43638,1
6939,27257,1
27257,46323,1
6939,27258,1
27258,53508,1
3257,43641,1
6939,43641,1
30860,43641,1
6939,264825,1
2686,3257,1
2686,29680,1
2686,3741,1
47764,199295,1
6939,199295,1
202262,215680,1
6939,215680,1
6939,133762,1
6939,215685,1
51847,151338,1
51847,201217,1
46829,51847,1
13335,51847,1
6939,51847,1
6939,60044,1
3242,60049,1
6939,60049,1
3257,43668,1
43668,199995,1
6939,43668,1
6939,51865,1
6939,27291,1
6939,199324,1
6939,150173,1
38182,150172,1
6939,150172,1
6939,51873,1
6939,150178,1
3257,27299,1
6939,27299,1
3257,60068,1
31117,60068,1
48326,60068,1
29680,60068,1
15704,60068,1
20565,60068,1
5065,60068,1
60068,212508,1
60068,201971,1
60068,134176,1
47583,60068,1
60068,399606,1
12389,60068,1
30536,60068,1
60068,136557,1
21245,60068,1
20940,60068,1
52025,60068,1
6939,35492,1
3257,35491,1
6939,35491,1
2728,6939,1
6939,207529,1
207529,216299,1
204211,207529,1
6939,141995,1
29680,215724,1
6939,395948,1
2734,6939,1
2734,3257,1
6939,19116,1
12479,43697,1
12357,43697,1
6939,215730,1
45147,133815,1
29680,133815,1
6939,133815,1
6939,27321,1
14840,264891,1
6939,264891,1
6939,395965,1
6939,43709,1
6939,10946,1
6939,10947,1
10947,397672,1
6939,51906,1
32595,215750,1
6939,215750,1
6939,51918,1
6939,43727,1
35598,43727,1
6939,133840,1
55685,133840,1
6939,10958,1
6939,51920,1
6939,264911,1
11967,215760,1
6517,215760,1
6939,215760,1
211619,215760,1
209735,215760,1
29680,43733,1
16276,215759,1
6939,215759,1
6939,10971,1
6939,10973,1
142046,150766,1
6939,142046,1
6939,60129,1
29680,150242,1
6939,150242,1
38158,150242,1
6939,19171,1
6939,10980,1
6939,207586,1
29680,60134,1
60134,210055,1
3257,51945,1
6939,51945,1
6939,10988,1
6939,10990,1
60144,134094,1
6939,60144,1
7311,10996,1
6939,10996,1
3257,35574,1
6939,35574,1
6939,207609,1
3257,396026,1
6939,396026,1
6939,60154,1
11734,60154,1
6939,19193,1
15830,19193,1
29680,207614,1
29119,207614,1
6939,396032,1
6939,27398,1
6939,60167,1
6939,11017,1
29680,199434,1
12479,199434,1
29680,60171,1
37640,60171,1
6939,60171,1
60171,210321,1
20119,27404,1
6939,27404,1
31133,35598,1
6939,35598,1
29588,35598,1
35598,200993,1
6939,133905,1
38008,150289,1
6939,150289,1
44324,150289,1
27523,150289,1
53667,150289,1
6939,11030,1
11030,13335,1
6939,35612,1
6939,142108,1
6768,35614,1
6939,35614,1
3257,35614,1
6939,11039,1
6939,27424,1
6939,27425,1
6939,19233,1
20473,207649,1
6939,207649,1
2852,6939,1
6939,11045,1
11045,13335,1
6939,264997,1
2857,6939,1
29680,60202,1
6939,133929,1
13335,133929,1
21859,133929,1
6939,199468,1
6939,133930,1
6939,133934,1
6939,199471,1
6939,396075,1
6939,142125,1
150325,152184,1
6939,150325,1
6939,19256,1
29680,43833,1
52025,212895,1
6939,52025,1
3257,52025,1
52025,52210,1
44570,52025,1
23428,52025,1
52025,52112,1
52025,56328,1
52025,400587,1
30690,52025,1
52025,208915,1
52025,54148,1
52025,216299,1
52025,135659,1
40776,52025,1
20473,52025,1
29802,52025,1
52025,397423,1
52025,215887,1
52025,199518,1
52025,212085,1
52025,204463,1
52025,200242,1
6939,199483,1
15704,199483,1
6939,11067,1
6939,19261,1
6939,142139,1
3257,11071,1
6939,11071,1
6939,396097,1
6939,199490,1
6939,207683,1
6939,396100,1
29680,60230,1
6939,60230,1
29680,199496,1
29119,199496,1
6939,396106,1
3257,35661,1
6939,35661,1
35661,215956,1
35661,212793,1
6939,215887,1
21700,215887,1
6939,52048,1
6939,11090,1
6939,43858,1
2901,6939,1
6939,11096,1
6939,207705,1
2906,29680,1
6939,396123,1
6939,199516,1
6939,396125,1
6939,199518,1
61138,199518,1
199518,210475,1
44324,199518,1
6939,150363,1
6939,150368,1
3262,207714,1
6939,207715,1
3257,199524,1
199524,208972,1
150766,199524,1
32338,199524,1
52320,199524,1
4766,199524,1
21859,199524,1
29049,199524,1
62371,199524,1
52284,199524,1
6939,199524,1
6939,11114,1
11114,53989,1
11114,397449,1
29680,43885,1
29119,43885,1
6939,43885,1
6939,27501,1
29680,60273,1
13041,35699,1
29680,35699,1
20815,35699,1
35699,202513,1
6939,35699,1
6939,11123,1
6939,35701,1
3257,19318,1
6939,19318,1
6939,35710,1
6204,27523,1
27523,204539,1
6939,27523,1
27523,208223,1
27523,202939,1
27523,216299,1
6939,52101,1
6939,11142,1
28576,262731,1
6939,262731,1
28663,262731,1
6939,60304,1
6939,52112,1
6939,215955,1
6939,215956,1
20473,215956,1
215956,216324,1
44324,215956,1
45629,150423,1
6939,150423,1
29680,60314,1
6939,19355,1
6939,215968,1
6939,52129,1
21859,52129,1
15830,52129,1
6939,11170,1
6939,11169,1
6939,19364,1
6939,27553,1
6939,35745,1
60326,200132,1
6939,60326,1
6939,207784,1
3257,207784,1
39521,207778,1
6939,207778,1
6939,11178,1
6939,207787,1
20473,207787,1
6939,35761,1
6939,43957,1
6939,11190,1
6939,19382,1
6939,396216,1
6204,60345,1
6939,60345,1
6939,27578,1
6939,207803,1
29680,35773,1
6939,35773,1
6939,134077,1
7713,134077,1
4657,134078,1
6939,134078,1
6939,60352,1
6939,60354,1
6939,19399,1
6939,273355,1
6939,207821,1
6939,396238,1
55077,396238,1
135607,142285,1
6939,142285,1
6939,134094,1
6939,52177,1
6939,27602,1
6939,265169,1
6939,35793,1
6939,19413,1
6939,265178,1
29680,35805,1
13335,35805,1
6939,11232,1
3257,11232,1
11232,22768,1
6939,52192,1
6939,27623,1
6939,396264,1
6939,27628,1
45296,142319,1
24534,142319,1
6939,142319,1
6939,27632,1
6939,52210,1
6939,35829,1
13058,35829,1
20473,35829,1
39923,199670,1
6939,199670,1
6881,199670,1
6939,35833,1
3257,11260,1
11260,22423,1
11260,397545,1
6939,11260,1
20473,199676,1
6939,199676,1
13335,27647,1
6939,27647,1
6939,44034,1
6939,134148,1
15830,134149,1
6939,134149,1
6939,11269,1
6939,396295,1
6939,19464,1
6939,396296,1
6939,35848,1
6939,60431,1
56630,60431,1
60431,209735,1
38008,396303,1
6939,396303,1
60432,64445,1
6939,60432,1
6939,44051,1
6939,11287,1
11287,29953,1
6939,35865,1
29680,150554,1
6939,396316,1
6939,142364,1
6939,396317,1
6939,35871,1
38047,134176,1
35916,134176,1
6939,134176,1
6939,44065,1
6939,207907,1
6939,60456,1
6939,216104,1
20473,216107,1
6939,216107,1
13335,27693,1
6939,27693,1
6939,19504,1
6939,396338,1
6939,35891,1
6939,11317,1
6939,60471,1
6939,11320,1
3257,11320,1
11320,40170,1
3128,6939,1
7049,52279,1
6939,52279,1
6939,216123,1
32595,216123,1
6939,52284,1
6939,265277,1
6939,19518,1
6939,396350,1
6939,199744,1
6939,60476,1
6939,396354,1
6939,19523,1
19523,54980,1
19523,55017,1
6939,35908,1
3257,35908,1
6939,207941,1
53356,207941,1
61138,207941,1
24534,142401,1
7713,142401,1
6939,142401,1
12400,19527,1
6939,19527,1
4637,19527,1
19527,37662,1
6204,44103,1
6939,44103,1
44103,212085,1
6939,216138,1
23532,216138,1
6939,207947,1
6939,35916,1
4788,142412,1
6939,142412,1
6939,273491,1
6939,199763,1
3257,60503,1
6939,60503,1
6939,11352,1
6939,207960,1
6939,11358,1
3257,19551,1
19551,22612,1
12678,19551,1
19551,29680,1
4637,19551,1
19551,55547,1
4826,19551,1
19551,37662,1
19551,135069,1
4775,19551,1
4800,19551,1
4788,19551,1
4648,19551,1
19551,32098,1
6939,52320,1
3257,52320,1
52320,53062,1
52320,52662,1
39855,52320,1
6939,207968,1
6939,396388,1
11374,13335,1
6939,11374,1
38949,60533,1
6939,60533,1
53667,216182,1
6939,216182,1
6939,134267,1
56630,60539,1
6939,60539,1
60539,400992,1
3257,207995,1
6939,207995,1
39790,199803,1
6939,199803,1
46300,396420,1
46920,396420,1
6939,396420,1
6939,27781,1
20940,27781,1
6939,396422,1
6939,11399,1
20815,60551,1
6939,60551,1
3212,6939,1
6939,60557,1
3214,6939,1
3214,12654,1
6939,396431,1
6939,35985,1
44324,216211,1
138997,216211,1
6939,216211,1
211575,216211,1
3221,6939,1
6939,142486,1
6939,44185,1
5056,396443,1
6939,396443,1
6939,199837,1
6939,199839,1
6939,52389,1
6939,208041,1
3242,6939,1
6939,19625,1
19625,53610,1
6939,36012,1
3245,6939,1
6939,11437,1
6939,216233,1
3250,13030,1
3250,6939,1
3255,6939,1
3255,3257,1
3255,47898,1
3255,48082,1
3255,47702,1
6939,396472,1
3257,29680,1
3257,4637,1
3257,4766,1
3257,12400,1
3257,4181,1
3257,7155,1
3257,12389,1
3257,12586,1
3257,7992,1
3257,32098,1
3257,6079,1
3257,20115,1
3257,6866,1
3257,20473,1
3257,199995,1
3257,23764,1
3257,15703,1
3257,22645,1
3257,15830,1
3257,19752,1
3257,7795,1
3257,22742,1
3257,22792,1
3257,8151,1
3257,12083,1
3257,6181,1
3257,21700,1
3257,14014,1
3257,15169,1
3257,13428,1
3257,32244,1
3257,30818,1
3257,28917,1
3257,36493,1
3257,7843,1
3257,54113,1
3257,12129,1
3257,22995,1
3257,21409,1
3257,12355,1
3257,12676,1
3257,19844,1
3257,20940,1
3257,13445,1
3257,38880,1
3257,48237,1
3257,53828,1
3257,46562,1
3257,32181,1
3257,29049,1
3257,21723,1
3257,55943,1
3257,5394,1
3257,23114,1
3257,5009,1
3257,22423,1
3257,21777,1
3257,22612,1
3257,4150,1
3257,29802,1
3257,21013,1
3257,13335,1
3257,7713,1
3257,37645,1
3257,30036,1
3257,21859,1
3257,53850,1
3257,13984,1
3257,400110,1
3257,21263,1
3257,20912,1
3257,44901,1
3257,63213,1
3257,53755,1
3257,31317,1
3257,398465,1
3257,36236,1
3257,11924,1
3257,23367,1
3257,14361,1
3257,63023,1
3257,39251,1
3257,20924,1
3257,44454,1
3257,8057,1
3257,30990,1
3257,29140,1
3257,47720,1
3257,46475,1
3257,4226,1
3257,31287,1
3257,7296,1
3257,40934,1
3257,57043,1
3257,200612,1
3257,5065,1
3257,56550,1
3257,14593,1
3257,36692,1
3257,62403,1
3257,21589,1
3257,32281,1
3257,54455,1
3257,29119,1
3257,14717,1
3257,56630,1
3257,398712,1
3257,12678,1
3257,6208,1
3257,62081,1
3257,212027,1
3257,30081,1
3257,6204,1
3257,30848,1
3257,39855,1
3257,13737,1
3257,396986,1
3257,7488,1
3257,211826,1
3257,61049,1
3257,6752,1
3257,6768,1
3257,23947,1
3257,22332,1
3257,63066,1
3257,62044,1
3257,137182,1
3257,30475,1
3257,44356,1
3257,12754,1
3257,28757,1
3257,13000,1
3257,201222,1
3257,16189,1
3257,47927,1
3257,32590,1
3257,54934,1
3257,32578,1
3257,15146,1
3257,14928,1
3257,28458,1
3257,3653,1
3257,28773,1
3257,21559,1
3257,398013,1
3257,14277,1
3257,53264,1
3257,4229,1
3257,20278,1
3257,23528,1
3257,55256,1
3257,44302,1
3257,4058,1
3257,62068,1
3257,14010,1
3257,23470,1
3257,29757,1
3257,63356,1
3257,19740,1
3257,63311,1
3257,13490,1
3257,46687,1
3257,21245,1
3257,3920,1
3257,147049,1
3257,62167,1
3257,399301,1
3257,14103,1
3257,13150,1
3257,55720,1
3257,36327,1
3257,22768,1
3257,203410,1
3257,32425,1
3257,6653,1
3257,54778,1
3257,15695,1
3257,20340,1
3257,40165,1
3257,54092,1
3257,48846,1
3257,61461,1
3257,136557,1
3257,62523,1
3257,400202,1
3257,36103,1
3257,23511,1
3257,32217,1
3257,56958,1
3257,12360,1
3257,39063,1
3257,20144,1
3257,7500,1
3257,15994,1
3257,21719,1
3257,39979,1
3257,30742,1
3257,39526,1
3257,40029,1
3257,55195,1
3257,28398,1
3257,398885,1
3257,14585,1
3257,396984,1
3257,19969,1
3257,23028,1
3257,200845,1
3257,212755,1
3257,39964,1
3257,12480,1
3257,31084,1
3257,20335,1
3257,62917,1
3257,31529,1
3257,39120,1
29680,60602,1
3262,29680,1
3262,208569,1
3262,208486,1
11994,396480,1
6939,396480,1
6939,44227,1
6939,19653,1
29680,208070,1
6939,134346,1
6939,19661,1
19662,63213,1
19662,20119,1
6939,19662,1
6939,36048,1
6939,11475,1
6939,11476,1
6939,52438,1
54133,396503,1
6939,396503,1
6939,396507,1
6939,52444,1
6939,36061,1
6939,216285,1
19679,29680,1
4637,19679,1
6939,19682,1
6939,150755,1
6939,11492,1
11492,29804,1
6939,19684,1
29680,208103,1
44324,216299,1
6939,216299,1
53667,216299,1
6939,60653,1
4455,60653,1
6939,216302,1
6939,27887,1
6939,150767,1
32595,150766,1
150766,152619,1
6939,150766,1
6939,150770,1
6939,150771,1
6517,216309,1
6939,216309,1
3326,7155,1
3326,47702,1
3326,6939,1
6939,36097,1
6939,199938,1
6939,44291,1
6939,36100,1
6939,52485,1
6939,11525,1
6939,36103,1
36103,54900,1
23423,36103,1
21738,216324,1
6939,216324,1
209735,216324,1
3333,6939,1
6939,150787,1
6939,199947,1
6939,216333,1
6939,44302,1
6939,36111,1
6939,36112,1
199950,212895,1
30893,199950,1
6939,199950,1
29680,199958,1
3352,15704,1
3352,15633,1
3352,16371,1
3352,210158,1
3352,29680,1
3352,200521,1
6939,44313,1
6939,19740,1
6939,36124,1
3359,6939,1
3359,15296,1
6939,19743,1
44324,209294,1
44324,53667,1
44324,138997,1
6939,44324,1
44324,202939,1
44324,204539,1
44324,211729,1
44324,211575,1
44324,208223,1
44324,47778,1
44324,204463,1
44324,200078,1
44324,204211,1
6939,60708,1
3367,6939,1
29680,199976,1
6939,216361,1
6939,19752,1
6939,36140,1
6939,36141,1
6939,142641,1
20473,142641,1
6939,216369,1
6939,199995,1
30886,199995,1
47898,199995,1
13188,199995,1
29680,199995,1
29680,199996,1
6939,208188,1
6939,200000,1
20473,44354,1
6939,44354,1
44355,61049,1
44355,209735,1
6939,44355,1
44355,210578,1
44356,134677,1
44356,135360,1
15436,44356,1
6939,44356,1
6939,36165,1
6939,19782,1
20940,200005,1
6939,200005,1
6939,11597,1
6939,19796,1
6939,11605,1
6939,200023,1
6939,36184,1
6939,11611,1
20473,208223,1
6939,208223,1
208223,212895,1
6939,36193,1
13830,36198,1
13335,36198,1
6939,36198,1
6939,36210,1
32098,265586,1
6939,265586,1
19830,31877,1
6939,19830,1
6939,11640,1
6939,19833,1
6939,134521,1
6939,44411,1
6939,11644,1
6939,36221,1
36221,36236,1
6939,36222,1
6939,11650,1
6939,52611,1
6939,19844,1
19844,20940,1
6939,265605,1
32098,265605,1
28458,265605,1
13030,60804,1
6939,60804,1
6939,11655,1
3464,6939,1
3465,6939,1
3465,13335,1
6939,200070,1
44421,53667,1
20473,44421,1
6939,44421,1
6939,36236,1
36236,40138,1
31529,36236,1
32639,36236,1
6939,200078,1
53667,200078,1
6939,44431,1
6939,11666,1
13335,60819,1
6939,60819,1
20473,60819,1
6939,19863,1
6939,60823,1
6939,19864,1
6939,52640,1
6939,11686,1
6939,44454,1
20764,200107,1
6939,200107,1
12389,200107,1
52662,62663,1
6939,52662,1
28094,265826,1
6939,28094,1
6939,11711,1
6939,11714,1
11714,15108,1
6939,11715,1
200132,210320,1
6939,200132,1
6939,36294,1
6939,36295,1
6939,11722,1
6939,36299,1
6939,60874,1
6939,60880,1
6939,11734,1
6939,11738,1
6939,36315,1
6939,36324,1
13335,60900,1
6939,60900,1
53667,60900,1
6939,36327,1
6939,19944,1
6939,28135,1
6939,11758,1
6939,36340,1
29680,60917,1
6939,11767,1
6939,200184,1
6939,134654,1
13335,134654,1
29680,36351,1
13335,36351,1
6939,11775,1
6939,19969,1
29680,208389,1
6939,36360,1
6939,11785,1
20473,134666,1
134666,212027,1
6939,134666,1
6939,36363,1
6939,19980,1
3599,6939,1
3601,6939,1
6939,134677,1
36530,134677,1
6939,36374,1
6939,44567,1
6939,28186,1
28186,52999,1
44570,61138,1
6939,44570,1
135423,151066,1
151066,151354,1
6939,151066,1
6939,36382,1
6939,44578,1
6939,396835,1
6939,11814,1
6939,20007,1
6939,200232,1
6939,396841,1
6939,396842,1
6939,11817,1
29481,44593,1
6939,208434,1
6939,134707,1
134707,135607,1
6939,200242,1
21738,200242,1
6939,208437,1
6939,44600,1
6939,200249,1
6939,28219,1
8002,20029,1
6939,20029,1
6939,36416,1
6939,200258,1
6939,200260,1
3653,6939,1
6939,208457,1
44620,208972,1
6939,44620,1
3661,3662,1
3661,6939,1
3662,6939,1
3663,6939,1
6939,20047,1
6939,396882,1
6939,36436,1
6939,61012,1
6939,36443,1
6939,36446,1
6939,208479,1
6939,265826,1
29680,208486,1
29119,208486,1
6939,396905,1
6939,396908,1
6204,200303,1
20473,200303,1
29691,200303,1
6939,200303,1
6939,20080,1
6939,52848,1
61049,208723,1
6939,61049,1
6939,208505,1
20473,208505,1
7049,274042,1
6939,274042,1
28917,61053,1
6939,61053,1
6939,11904,1
6939,200322,1
6939,36483,1
6939,11910,1
6939,396935,1
6939,36493,1
6204,61071,1
29680,61071,1
6939,20115,1
7843,20115,1
6939,11924,1
6939,151187,1
20119,53356,1
6939,20119,1
20119,29768,1
20119,54987,1
6939,134809,1
3741,20940,1
3741,4058,1
3741,32653,1
3741,6939,1
6939,11934,1
6939,200351,1
6939,11939,1
6079,11939,1
6939,20134,1
6939,265896,1
62943,396969,1
6939,396969,1
3755,6939,1
200365,202562,1
6939,200365,1
6939,36527,1
6939,20144,1
6939,52913,1
36530,210000,1
6939,36530,1
6939,208563,1
134835,138195,1
6939,134835,1
6939,200373,1
200373,398465,1
6939,396984,1
29680,208569,1
21859,396986,1
29680,396986,1
4775,396986,1
4788,396986,1
37662,396986,1
45629,396986,1
7713,396986,1
4637,396986,1
45430,396986,1
6939,11961,1
3770,6939,1
44735,209847,1
13335,44735,1
6939,44735,1
6939,11967,1
11967,203062,1
11967,209990,1
11967,209552,1
6939,20161,1
6939,11970,1
6939,265923,1
29680,208586,1
6939,397005,1
6939,208590,1
29680,208591,1
6939,208591,1
6939,44749,1
6939,36562,1
39521,61138,1
61138,209533,1
37153,61138,1
23428,61138,1
6939,61138,1
61138,212085,1
6939,28370,1
29680,208597,1
6939,28373,1
6939,397016,1
6939,61145,1
6939,11994,1
6939,397018,1
6939,11996,1
6939,44765,1
6939,208608,1
6939,397026,1
6939,397027,1
6939,397031,1
6939,208618,1
6939,200428,1
6939,20205,1
6939,28398,1
6939,36593,1
6939,397041,1
6939,12033,1
6939,36610,1
6939,61189,1
12186,200454,1
6939,200454,1
14840,52999,1
6939,52999,1
6939,200455,1
200455,212895,1
3851,6939,1
3853,6939,1
6939,397071,1
3856,29680,1
6939,28432,1
53012,61568,1
6939,53012,1
6939,397078,1
6939,44822,1
6939,266013,1
6939,397088,1
6939,61218,1
12654,61218,1
6939,36644,1
20473,151332,1
6939,151332,1
6939,12070,1
6939,397095,1
6939,397097,1
6939,28458,1
21859,28458,1
6939,200490,1
46829,151338,1
6939,151338,1
151338,153725,1
6939,12077,1
6939,61232,1
6939,12083,1
21738,151349,1
6939,151349,1
20278,53264,1
20278,20473,1
6939,20278,1
6424,44854,1
6939,44854,1
6939,36666,1
208699,209533,1
6939,208699,1
135607,151354,1
151354,152297,1
6939,151354,1
6939,151358,1
23764,151358,1
6939,44863,1
6939,151360,1
4775,151360,1
6939,12097,1
6939,208702,1
6939,20292,1
29680,53062,1
53062,269439,1
53062,268589,1
13335,53062,1
6939,53062,1
6939,397128,1
6939,397131,1
6939,151374,1
6939,36687,1
3920,6939,1
14713,397137,1
6939,397137,1
6939,397138,1
6939,208723,1
29680,36692,1
4826,36692,1
4637,36692,1
6939,36692,1
3925,6939,1
6939,397142,1
6939,12119,1
6939,200533,1
6939,134998,1
39923,208725,1
6939,208725,1
28503,32098,1
6939,28503,1
6939,208727,1
6939,20318,1
12129,13549,1
6939,12129,1
12129,62611,1
6939,36707,1
6939,12131,1
44901,201178,1
12615,44901,1
44901,208972,1
44901,45839,1
6939,44901,1
6939,135014,1
6939,36710,1
20473,36710,1
20326,398223,1
6939,20326,1
6939,20335,1
6939,12144,1
6939,135025,1
135025,135607,1
6939,20338,1
6939,61296,1
6939,20340,1
6939,208754,1
6939,44914,1
6939,36728,1
6939,36731,1
6939,208768,1
6939,12161,1
6939,200584,1
6939,200597,1
6939,12183,1
12186,53356,1
6939,12186,1
6939,135069,1
6939,200605,1
22356,28576,1
6939,28576,1
6939,12195,1
6939,20388,1
21859,200612,1
6939,200612,1
6939,12198,1
6939,44964,1
6939,20394,1
6939,53162,1
6939,12204,1
6939,20398,1
12208,31877,1
6939,12208,1
7795,12214,1
6939,12214,1
6939,36791,1
6939,20412,1
6939,20413,1
6939,397246,1
6939,36797,1
6939,28604,1
20473,397244,1
6939,397244,1
6939,397253,1
6939,36813,1
6939,20432,1
6939,36817,1
6939,12243,1
6939,397270,1
4058,4657,1
4058,13335,1
4058,6939,1
6939,36827,1
6939,36833,1
6939,200676,1
6939,12266,1
29680,45037,1
29119,45037,1
6939,61421,1
6939,397295,1
6939,45040,1
6939,36849,1
6939,12276,1
6939,20469,1
22356,28663,1
6939,28663,1
4637,20473,1
20473,29680,1
20473,62707,1
20473,39691,1
20473,202540,1
20473,40138,1
20473,32244,1
20473,399284,1
20473,46515,1
20473,202076,1
20473,209864,1
20473,53988,1
13335,20473,1
20473,269799,1
20473,202309,1
20473,39810,1
20473,401332,1
20473,38047,1
20473,147039,1
20473,22612,1
20473,398223,1
20473,46997,1
20473,210103,1
20473,400245,1
20473,47065,1
20473,202418,1
4842,20473,1
20473,397444,1
20473,201971,1
20473,32098,1
7049,20473,1
20473,38008,1
20473,48231,1
20473,211869,1
20473,146950,1
20473,54148,1
20473,139216,1
20473,21903,1
20473,212034,1
20473,204363,1
20473,204463,1
20473,211579,1
20473,211024,1
20473,210932,1
22356,28668,1
6939,28668,1
6939,20477,1
6939,61437,1
6939,36868,1
12297,13335,1
6939,12297,1
6939,397326,1
40355,53264,1
6939,53264,1
12307,29691,1
12307,57118,1
6939,12307,1
6939,53268,1
6939,61461,1
6939,12310,1
12310,56430,1
6939,208915,1
208915,209735,1
6939,397336,1
6939,12312,1
6939,200731,1
6939,61468,1
6939,200736,1
4128,6939,1
6939,53282,1
6939,53285,1
6939,12329,1
6939,53292,1
6939,397362,1
36915,37662,1
6939,36915,1
6939,36914,1
6939,53301,1
4150,22768,1
4150,6939,1
6939,208951,1
15830,208951,1
6939,200759,1
13030,200759,1
6939,36920,1
36920,37433,1
6939,61493,1
12347,29691,1
6939,12347,1
6939,397373,1
53340,397373,1
39798,397373,1
6939,397376,1
6939,397379,1
6939,12355,1
12357,12430,1
12357,29481,1
6939,274502,1
6939,12360,1
6939,20555,1
6939,28748,1
6204,208972,1
208972,209847,1
6939,208972,1
6939,20559,1
6939,28757,1
4181,6939,1
6939,20565,1
6939,45147,1
23756,45147,1
45147,63859,1
24527,45147,1
38516,45147,1
4637,45147,1
45147,153961,1
29680,45147,1
53340,53667,1
6939,53340,1
4455,12387,1
12387,23764,1
6939,12387,1
6939,12389,1
12389,21859,1
12389,20764,1
12389,29076,1
12389,56630,1
12389,20940,1
12389,62044,1
12389,39063,1
12389,201820,1
12389,13335,1
6939,28773,1
6939,53356,1
53356,54133,1
4842,53356,1
6145,53356,1
53356,56655,1
53356,212085,1
6939,135277,1
6939,209006,1
6939,12399,1
12400,55256,1
12400,30383,1
6939,12400,1
6939,12401,1
39798,397423,1
13335,397423,1
6939,397423,1
6939,20596,1
6939,151673,1
151673,204211,1
6939,209022,1
4224,6939,1
6939,61568,1
4226,6939,1
6939,135300,1
24429,135300,1
23764,135300,1
4229,135300,1
4229,21859,1
4229,29680,1
6939,61573,1
53667,397444,1
6939,397444,1
6939,397449,1
29680,200845,1
29119,200845,1
12430,29680,1
6939,28815,1
6939,135309,1
6939,200851,1
6939,53405,1
6939,53407,1
6939,20640,1
6939,135328,1
6939,135330,1
135330,209847,1
56971,135330,1
6939,20647,1
15830,20648,1
6939,20648,1
20648,29802,1
6939,200879,1
6939,61616,1
6939,53428,1
6939,28855,1
12479,29680,1
12479,39551,1
12479,210158,1
12479,16168,1
6939,12480,1
6939,135360,1
6939,53442,1
6939,45250,1
6939,266435,1
23764,45259,1
6939,45259,1
6939,37074,1
4307,6939,1
6939,135380,1
61650,269352,1
6939,61650,1
6939,135386,1
6939,209114,1
29680,200937,1
29119,200937,1
6939,397545,1
6939,53486,1
6939,397550,1
38158,45296,1
6939,45296,1
7713,45296,1
6939,397554,1
15440,28917,1
28917,31214,1
6939,28917,1
12540,29680,1
12540,29119,1
12541,211074,1
12541,29680,1
29680,209150,1
6939,135423,1
6939,135426,1
6939,53508,1
6939,20742,1
6939,53513,1
6939,209164,1
6939,53525,1
6939,397593,1
15704,209179,1
6939,209179,1
6939,20764,1
20764,21859,1
13002,20764,1
12654,20764,1
6939,266525,1
4382,29680,1
20766,29075,1
6939,20766,1
4385,6939,1
6939,37153,1
30893,200993,1
6939,200993,1
6939,209185,1
6939,20773,1
6939,200999,1
13335,151847,1
6939,151847,1
12586,62904,1
6939,12586,1
