bucket,coral_kind,pair,source,target,feature_set,balance_fit,calibration,alignment,classifier,edge,view,macro_f1_mean,macro_f1_std,precision_normal_mean,precision_normal_std,precision_anomaly_mean,precision_anomaly_std,recall_normal_mean,recall_normal_std,recall_anomaly_mean,recall_anomaly_std,f1_normal_mean,f1_normal_std,f1_anomaly_mean,f1_anomaly_std,balanced_accuracy_mean,balanced_accuracy_std,TN_mean,TN_std,FP_mean,FP_std,FN_mean,FN_std,TP_mean,TP_std,n_rows_mean,n_rows_std,n_anomaly_mean,n_anomaly_std,n_normal_mean,n_normal_std,pr_auc_anomaly_mean,pr_auc_anomaly_std,ece_mean,ece_std,brier_mean,brier_std,fit_ms_mean,fit_ms_std,predict_target_ms_mean,predict_target_ms_std,predict_source_ms_mean,predict_source_ms_std,single_window_ms_median_mean,single_window_ms_median_std,single_window_ms_p95_mean,single_window_ms_p95_std,batched_ms_per_window_median_mean,batched_ms_per_window_median_std
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,after_coral,xgboost,,fusion_late_or,0.095843,0.000000,0.000000,0.000000,0.106002,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.191685,0.000000,0.500000,0.000000,0.000000,0.000000,5094.000000,0.000000,0.000000,0.000000,604.000000,0.000000,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.096110,0.005218,0.893979,0.000012,0.893965,0.000021,0.000000,0.000000,,,,,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,after_coral,xgboost,,graph,0.095843,0.000000,0.000000,0.000000,0.106002,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.191685,0.000000,0.500000,0.000000,0.000000,0.000000,5094.000000,0.000000,0.000000,0.000000,604.000000,0.000000,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.096110,0.005218,0.893979,0.000012,0.893965,0.000021,724.303000,120.488718,17.709000,8.595583,12.268800,3.184653,0.662420,0.042575,0.734480,0.076596,0.002340,0.000981
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,after_coral,xgboost,,stat,0.099019,0.006683,0.607654,0.189825,0.105912,0.000407,0.003337,0.006475,0.995695,0.002221,0.006581,0.012742,0.191458,0.000624,0.499516,0.002127,17.000000,32.984845,5077.000000,32.984845,2.600000,1.341641,601.400000,1.341641,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.198605,0.069174,0.789034,0.019883,0.721647,0.028994,1981.336200,1418.079440,37.746200,31.904640,24.620800,17.682930,0.700740,0.017716,3.207700,5.513970,0.003880,0.003579
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,gnn,astopo_8h,fusion_early,0.565596,0.093096,0.942559,0.005520,0.231836,0.068399,0.715351,0.183842,0.625828,0.127031,0.803554,0.125822,0.327637,0.060506,0.670590,0.028754,3644.000000,936.491858,1450.000000,936.491858,226.000000,76.726788,378.000000,76.726788,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.237200,0.053668,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,gnn,astopo_8h_gps,fusion_early,0.502866,0.037997,0.950451,0.009195,0.176356,0.019542,0.584478,0.076592,0.740618,0.069464,0.721770,0.056433,0.283963,0.022636,0.662548,0.022496,2977.333333,390.159369,2116.666667,390.159369,156.666667,41.956326,447.333333,41.956326,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.191617,0.019688,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,gnn,astopo_8h_gps_pe,fusion_early,0.587460,0.003358,0.949357,0.002154,0.232184,0.002615,0.738058,0.011717,0.667770,0.020232,0.830433,0.006572,0.344487,0.000166,0.702914,0.004258,3759.666667,59.685286,1334.333333,59.685286,200.666667,12.220202,403.333333,12.220202,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.246727,0.014866,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,gnn,astopo_8h_hgt,fusion_early,0.573678,0.038018,0.943485,0.001469,0.221324,0.034059,0.729289,0.068688,0.631347,0.038804,0.821452,0.043942,0.325903,0.032580,0.680318,0.016248,3715.000000,349.895699,1379.000000,349.895699,222.666667,23.437861,381.333333,23.437861,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.234851,0.032426,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,gnn,astopo_8h_weighted,fusion_early,0.589740,0.024976,0.947494,0.004605,0.236293,0.026074,0.746892,0.052194,0.649558,0.054769,0.834576,0.030609,0.344903,0.020078,0.698225,0.008064,3804.666667,265.874657,1289.333333,265.874657,211.666667,33.080709,392.333333,33.080709,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.247959,0.014790,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,gnn,knn,fusion_early,0.615863,0.072406,0.937816,0.012051,0.380445,0.279023,0.814946,0.149265,0.532009,0.184789,0.866696,0.077069,0.365030,0.068399,0.673477,0.017941,4151.333333,760.355399,942.666667,760.355399,282.666667,111.612425,321.333333,111.612425,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.489146,0.077108,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,gnn,knn,graph,0.633425,0.021255,0.918119,0.003817,0.523393,0.268159,0.948174,0.056960,0.285320,0.077908,0.932257,0.026095,0.334592,0.017586,0.616747,0.011261,4830.000000,290.153408,264.000000,290.153408,431.666667,47.056703,172.333333,47.056703,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.339114,0.009883,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,gnn,knn,stat,0.142860,0.008656,0.874291,0.016888,0.105010,0.000703,0.051302,0.009069,0.938742,0.004380,0.096831,0.016359,0.188889,0.001125,0.495022,0.003561,261.333333,46.198846,4832.666667,46.198846,37.000000,2.645751,567.000000,2.645751,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.130967,0.007474,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,gnn,temporal,fusion_early,0.634804,0.026376,0.925330,0.002226,0.342231,0.084336,0.905183,0.043064,0.383554,0.043500,0.914776,0.021530,0.354832,0.032622,0.644368,0.008048,4611.000000,219.369551,483.000000,219.369551,372.333333,26.274195,231.666667,26.274195,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.354467,0.010221,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,gnn,temporal,graph,0.639018,0.001981,0.914538,0.000082,0.623223,0.027908,0.983837,0.001966,0.224614,0.000956,0.947922,0.000951,0.330115,0.003018,0.604225,0.000596,5011.666667,10.016653,82.333333,10.016653,468.333333,0.577350,135.666667,0.577350,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.287481,0.006703,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,gnn,temporal,stat,0.105646,0.011089,0.646776,0.165866,0.102954,0.000728,0.013022,0.010983,0.955298,0.004967,0.025417,0.021165,0.185875,0.001148,0.484160,0.003920,66.333333,55.949382,5027.666667,55.949382,27.000000,3.000000,577.000000,3.000000,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.177754,0.050241,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,lstm,,fusion_early,0.760998,0.085206,0.982035,0.001917,0.475082,0.131268,0.866627,0.089558,0.866556,0.018197,0.918676,0.053615,0.603320,0.117077,0.866592,0.039669,4414.600000,456.207519,679.400000,456.207519,80.600000,10.990905,523.400000,10.990905,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.831024,0.006046,0.220401,0.044745,0.110573,0.032727,3504.102000,342.377174,40.744000,10.884814,28.747200,5.151360,2.107780,0.044506,5.200700,6.187874,0.004780,0.002640
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,lstm,,fusion_late_attention,0.802585,0.018080,0.978635,0.002670,0.547391,0.046581,0.917157,0.017937,0.830795,0.024540,0.946808,0.008539,0.658362,0.027667,0.873976,0.005889,4672.000000,91.370126,422.000000,91.370126,102.200000,14.822281,501.800000,14.822281,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.831835,0.006684,0.139441,0.027515,0.076893,0.012820,3.762600,0.293846,0.138000,0.033189,,,0.000012,0.000000,0.000012,0.000001,0.000012,0.000000
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,lstm,,fusion_late_mean,0.827534,0.013638,0.977206,0.002650,0.612147,0.041878,0.937888,0.013386,0.815232,0.024180,0.957090,0.005965,0.697979,0.021375,0.876560,0.006889,4777.600000,68.189442,316.400000,68.189442,111.600000,14.604794,492.400000,14.604794,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.832363,0.006435,0.288075,0.012458,0.123141,0.008745,0.000000,0.000000,,,,,0.000002,0.000000,0.000002,0.000000,0.000002,0.000000
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,lstm,,fusion_late_or,0.822239,0.024026,0.978804,0.004473,0.596249,0.064764,0.930899,0.024933,0.829139,0.039880,0.954065,0.011494,0.690414,0.036660,0.880019,0.009802,4742.000000,127.009842,352.000000,127.009842,103.200000,24.087341,500.800000,24.087341,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.837346,0.007773,0.435426,0.007965,0.237911,0.006518,0.000000,0.000000,,,,,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,lstm,,graph,0.506432,0.051173,0.897836,0.005939,0.280321,0.438289,0.994150,0.013081,0.045033,0.072152,0.943471,0.003318,0.069393,0.104348,0.519592,0.030059,5064.200000,66.634826,29.800000,66.634826,576.800000,43.579812,27.200000,43.579812,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.267052,0.017457,0.388107,0.004608,0.245248,0.003636,4128.083200,831.970691,62.591600,48.035819,40.835200,27.161263,2.086360,0.097228,7.618080,7.515818,0.004720,0.003125
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,lstm,,stat,0.825231,0.013711,0.977245,0.002534,0.605905,0.040689,0.936239,0.013312,0.815894,0.023102,0.956250,0.006010,0.694212,0.021480,0.876066,0.006559,4769.200000,67.813715,324.800000,67.813715,111.200000,13.953494,492.800000,13.953494,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.831888,0.006672,0.134302,0.025573,0.070188,0.010507,3727.576600,332.436460,26.511800,7.514715,23.705400,1.001130,2.064220,0.100541,2.212980,0.246421,0.004160,0.001649
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,mlp,,fusion_early,0.826998,0.035600,0.976063,0.003068,0.623383,0.096110,0.938084,0.031208,0.805298,0.030788,0.956443,0.015252,0.697553,0.056004,0.871691,0.005708,4778.600000,158.975784,315.400000,158.975784,117.600000,18.595698,486.400000,18.595698,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.824063,0.013003,0.183280,0.028922,0.092837,0.016779,4150.030800,687.459338,7.046400,6.181832,2.972600,2.509183,1.020400,0.003639,1.655640,1.364609,0.000200,0.000000
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,mlp,,fusion_late_attention,0.837169,0.006420,0.974915,0.002328,0.647628,0.025754,0.948488,0.006986,0.794040,0.020962,0.961503,0.002706,0.712836,0.010311,0.871264,0.007674,4831.600000,35.585109,262.400000,35.585109,124.400000,12.660964,479.600000,12.660964,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.824322,0.006567,0.086233,0.011061,0.057594,0.004539,4.544800,0.216136,0.162800,0.031499,,,0.000012,0.000000,0.000012,0.000000,0.000012,0.000000
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,mlp,,fusion_late_mean,0.850300,0.011051,0.973582,0.002122,0.694527,0.036022,0.958971,0.007212,0.780464,0.018826,0.966207,0.003367,0.734393,0.018850,0.869717,0.008313,4885.000000,36.735541,209.000000,36.735541,132.600000,11.371016,471.400000,11.371016,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.824215,0.006667,0.271799,0.006844,0.110709,0.003953,0.000000,0.000000,,,,,0.000002,0.000000,0.000002,0.000000,0.000002,0.000000
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,mlp,,fusion_late_or,0.700015,0.337877,0.779488,0.435751,0.575182,0.264659,0.766470,0.428537,0.829801,0.096634,0.772907,0.432081,0.627122,0.243933,0.798136,0.166774,3904.400000,2182.968461,1189.600000,2182.968461,102.800000,58.366943,501.200000,58.366943,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.810784,0.028568,0.433944,0.003659,0.236261,0.003846,0.000000,0.000000,,,,,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,mlp,,graph,0.396782,0.168230,0.715198,0.399808,0.021200,0.047406,0.800000,0.447214,0.200000,0.447214,0.755226,0.422184,0.038337,0.085724,0.500000,0.000000,4075.200000,2278.106055,1018.800000,2278.106055,483.200000,270.117012,120.800000,270.117012,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.138274,0.075258,0.391415,0.004522,0.248003,0.003542,5356.352200,483.881311,4.196400,0.885849,5.891400,9.643422,1.023920,0.027273,2.154420,2.468489,0.000200,0.000000
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,mlp,,stat,0.849295,0.010309,0.973756,0.002277,0.690480,0.035693,0.958068,0.007591,0.782119,0.020432,0.965831,0.003344,0.732760,0.017417,0.870094,0.008373,4880.400000,38.669109,213.600000,38.669109,131.600000,12.340989,472.400000,12.340989,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.824312,0.006578,0.089232,0.013848,0.056686,0.004332,3984.372200,429.684154,6.719800,3.620358,2.876000,2.410174,0.992720,0.046734,1.019900,0.050197,0.000200,0.000000
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,random_forest,,fusion_early,0.832349,0.010418,0.970943,0.000769,0.655543,0.034439,0.952297,0.008063,0.759603,0.008393,0.961513,0.003791,0.703185,0.017051,0.855950,0.001461,4851.000000,41.073106,243.000000,41.073106,145.200000,5.069517,458.800000,5.069517,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.813007,0.006069,0.313973,0.012300,0.136705,0.008250,2562.986600,560.634473,158.864600,44.253195,178.944200,35.408645,88.723560,32.152388,169.233400,40.880452,0.025080,0.009702
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,random_forest,,fusion_late_attention,0.093707,0.000337,0.062261,0.066557,0.103412,0.000321,0.000236,0.000256,0.972517,0.003433,0.000469,0.000510,0.186945,0.000587,0.486376,0.001681,1.200000,1.303840,5092.800000,1.303840,16.600000,2.073644,587.400000,2.073644,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.821459,0.003975,0.786394,0.019160,0.698011,0.031091,5.813800,0.245034,0.154600,0.013667,,,0.000012,0.000002,0.000013,0.000002,0.000012,0.000002
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,random_forest,,fusion_late_mean,0.876303,0.007555,0.971948,0.000911,0.795913,0.033729,0.976639,0.004780,0.762252,0.008729,0.974282,0.002110,0.778324,0.013016,0.869445,0.003139,4975.000000,24.351591,119.000000,24.351591,143.600000,5.272571,460.400000,5.272571,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.833736,0.008254,0.312245,0.004186,0.133885,0.001701,0.000000,0.000000,,,,,0.000002,0.000000,0.000002,0.000000,0.000002,0.000000
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,random_forest,,fusion_late_or,0.809532,0.007148,0.983812,0.000608,0.545870,0.016722,0.913702,0.006156,0.873179,0.005565,0.947452,0.003085,0.671612,0.011215,0.893441,0.001662,4654.400000,31.357615,439.600000,31.357615,76.600000,3.361547,527.400000,3.361547,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.843331,0.003777,0.347132,0.006938,0.160529,0.004830,0.000000,0.000000,,,,,0.000003,0.000000,0.000003,0.000000,0.000003,0.000000
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,random_forest,,graph,0.642885,0.007750,0.914093,0.000687,0.803716,0.174577,0.992187,0.008613,0.213576,0.010139,0.951526,0.003960,0.334245,0.012252,0.602882,0.003474,5054.200000,43.877101,39.800000,43.877101,475.000000,6.123724,129.000000,6.123724,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.364091,0.010793,0.223153,0.006417,0.133243,0.003044,1975.515600,728.339645,138.299000,40.877988,201.438400,72.620672,92.225980,22.722419,139.793280,23.786690,0.026280,0.006434
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,random_forest,,stat,0.798266,0.007146,0.975175,0.001088,0.545679,0.016706,0.920652,0.005672,0.802318,0.009336,0.947121,0.002892,0.649411,0.011478,0.861485,0.004346,4689.800000,28.891175,404.200000,28.891175,119.400000,5.639149,484.600000,5.639149,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.807991,0.003991,0.337817,0.011132,0.155230,0.006585,1110.949800,312.181178,94.424600,37.823444,122.263800,55.027756,63.497700,17.527832,95.307960,34.151780,0.014620,0.004419
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,xgboost,,fusion_early,0.094126,0.001921,0.218083,0.184502,0.102224,0.000474,0.001767,0.001898,0.958609,0.005236,0.003504,0.003758,0.184748,0.000866,0.480188,0.002476,9.000000,9.669540,5085.000000,9.669540,25.000000,3.162278,579.000000,3.162278,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.819243,0.008114,0.863149,0.013350,0.835184,0.023924,386.183400,94.803091,7.691600,0.439283,6.956800,0.679585,0.560520,0.005793,0.639060,0.122395,0.001020,0.000045
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,xgboost,,fusion_late_attention,0.093748,0.000815,0.117029,0.148261,0.102950,0.000481,0.000707,0.001007,0.967219,0.005663,0.001405,0.002000,0.186092,0.000890,0.483963,0.002509,3.600000,5.128353,5090.400000,5.128353,19.800000,3.420526,584.200000,3.420526,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.360293,0.038181,0.886197,0.006305,0.877887,0.010876,5.313600,0.251538,0.101800,0.025965,,,0.000012,0.000000,0.000012,0.000000,0.000012,0.000000
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,xgboost,,fusion_late_mean,0.318251,0.037276,0.976046,0.004283,0.131770,0.007535,0.257283,0.050794,0.947682,0.008245,0.405209,0.063174,0.231294,0.011471,0.602483,0.023537,1310.600000,258.742729,3783.400000,258.742729,31.600000,4.979960,572.400000,4.979960,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.288752,0.024749,0.499070,0.017575,0.345755,0.021302,0.000000,0.000000,,,,,0.000002,0.000000,0.000002,0.000000,0.000002,0.000000
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,xgboost,,fusion_late_or,0.096237,0.002773,0.351565,0.240538,0.103690,0.000378,0.002552,0.002709,0.973179,0.004122,0.005063,0.005365,0.187412,0.000680,0.487865,0.001993,13.000000,13.802174,5081.000000,13.802174,16.200000,2.489980,587.800000,2.489980,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.806184,0.004110,0.805269,0.035727,0.734184,0.058723,0.000000,0.000000,,,,,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,xgboost,,graph,0.531300,0.022465,0.908648,0.003673,0.162143,0.025754,0.793875,0.041492,0.327815,0.018584,0.846992,0.024807,0.215608,0.020781,0.560845,0.017406,4044.000000,211.358700,1050.000000,211.358700,406.000000,11.224972,198.000000,11.224972,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.252517,0.019799,0.225690,0.033108,0.181381,0.027104,927.827800,252.400750,33.767800,16.968041,20.754000,13.734384,0.665060,0.015886,0.724420,0.046401,0.002220,0.000829
same_as,study_only,rrc04_as12880__to__rrc05_as12880,rrc04_as12880,rrc05_as12880,shared22,none,none,before_coral,xgboost,,stat,0.095624,0.003702,0.323034,0.211503,0.101770,0.000266,0.003730,0.003753,0.951987,0.004221,0.007366,0.007388,0.183882,0.000481,0.477858,0.001401,19.000000,19.118054,5075.000000,19.118054,29.000000,2.549510,575.000000,2.549510,5698.000000,0.000000,604.000000,0.000000,5094.000000,0.000000,0.803160,0.003285,0.805103,0.037163,0.733205,0.060464,577.762800,39.147861,17.445000,11.940359,11.314600,2.023570,0.646560,0.038280,0.675040,0.029348,0.001780,0.000327
